Entity,Year,"('Petrol', 'Econ')","('Petrol', 'Mid')","('Petrol', 'Lux')","('Adv Petrol', 'Econ')","('Adv Petrol', 'Mid')","('Adv Petrol', 'Lux')","('Diesel', 'Econ')","('Diesel', 'Mid')","('Diesel', 'Lux')","('Adv Diesel', 'Econ')","('Adv Diesel', 'Mid')","('Adv Diesel', 'Lux')","('CNG', 'Econ')","('CNG', 'Mid')","('CNG', 'Lux')","('Hybrid', 'Econ')","('Hybrid', 'Mid')","('Hybrid', 'Lux')","('Electric', 'Econ')","('Electric', 'Mid')","('Electric', 'Lux')","('Bikes', 'Econ')","('Bikes', 'Lux')","('Electric Bikes', 'Adv Econ')","('Electric Bikes', 'Adv Lux')",Fossil fuels (% equivalent primary energy),Transport_x,Agriculture,Land-use change and forestry,Waste,Industry,Manufacturing and construction,Transport_y,Electricity and heat,Buildings,Fugitive emissions,Other fuel combustion,Aviation and shipping,Renewables (% equivalent primary energy),Fossil fuels (% electricity),Renewables (% electricity),fossil_demand,ev_demand,ev_savings
Japan,2009,0.3383,0.1914,0.2623,0.0,0.0,0.0,0.0,0.0,0.0159,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0092,0.0021,0.0,0.0,0.0,0.1296,0.0495,0.0,0.0,81.69524383544922,227559997.5585937,23840000.15258789,-98010002.13623048,8859999.656677246,52020000.45776367,200550003.0517578,233679992.67578125,504339996.3378906,125839996.33789062,6369999.885559082,21190000.534057617,31139999.38964844,5.021396160125732,66.0884780883789,8.731104850769043,0.987,0.0,0.0
Japan,2010,0.3491,0.1814,0.2585,0.0,0.0,0.0,0.0,0.0,0.0135,0.0,0.0,0.0,0.0,0.0,0.0,0.0022,0.0141,0.0032,0.0,0.0,0.0,0.1278,0.0502,0.0,0.0,81.09548950195312,228649993.8964844,23909999.84741211,-98110000.61035156,8489999.771118164,53319999.69482422,212279998.77929688,234830001.8310547,549210021.9726562,127110000.61035156,6559999.942779541,19010000.22888184,31629999.1607666,5.684884071350098,63.64633560180664,10.227903366088867,0.9804999999999999,0.0,0.0
Japan,2011,0.3595,0.1715,0.2534,0.0,0.0,0.0,0.0,0.0,0.0121,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.0196,0.0038,0.0,0.0002,0.0,0.1264,0.051,0.0,0.0,86.51538848876953,223029998.77929688,22959999.084472656,-49479999.54223633,8260000.228881836,56099998.47412109,218830001.8310547,229070007.32421875,607640014.6484375,125830001.83105467,7269999.980926514,17479999.542236328,32040000.915527344,5.733157157897949,74.04864501953125,10.27820110321045,0.9739000000000001,0.0002,45801.4167325797
Japan,2012,0.3699,0.159,0.248,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.03,0.005,0.0,0.0006,0.0,0.123,0.051,0.0,0.0,93.4542007446289,220699996.9482422,22430000.30517578,-49560001.373291016,7949999.809265137,59799999.23706055,214960006.7138672,226669998.1689453,657070007.3242188,122260002.13623048,7539999.961853027,17420000.076293945,32779998.779296875,5.650204658508301,87.39159393310547,10.057937622070312,0.9619000000000001,0.0006,137665.03604215127
Japan,2013,0.3574,0.1387,0.2289,0.0251,0.01,0.0163,0.0,0.0,0.01,0.0,0.0,0.0007,0.0,0.0,0.0,0.0027,0.0372,0.0059,0.0,0.0007,0.0,0.1081,0.0471,0.0077,0.0033,93.1286163330078,218029998.77929688,22739999.771118164,-49630001.068115234,7739999.771118164,63759998.3215332,215779998.77929688,223910003.66210932,663150024.4140625,127459999.08447266,7539999.961853027,16110000.610351562,32860000.61035156,6.12996768951416,86.77674865722656,11.082433700561523,0.9423,0.011699999999999999,2707153.757527086
Japan,2014,0.3678,0.1293,0.2255,0.0262,0.0095,0.0163,0.0,0.0,0.0097,0.0,0.0,0.0007,0.0,0.0,0.0,0.0029,0.0461,0.007,0.0,0.0009,0.0,0.1012,0.0463,0.0072,0.0033,93.0009994506836,211970001.22070312,22649999.61853028,-49669998.16894531,7460000.038146973,67620002.74658203,209399993.8964844,217649993.8964844,636299987.7929688,121089996.33789062,7469999.79019165,16200000.762939451,31889999.38964844,6.935917377471924,86.78214263916016,12.599489212036133,0.9325,0.0114,2591375.886237014
Japan,2015,0.3768,0.1202,0.2213,0.0274,0.009,0.0163,0.0,0.0,0.0094,0.0,0.0,0.0007,0.0,0.0,0.0,0.0031,0.0571,0.0083,0.0,0.0012,0.0,0.0942,0.0451,0.0067,0.0032,91.63584899902344,211320007.32421875,22120000.8392334,-49740001.6784668,7219999.79019165,70379997.25341797,201779998.77929688,217000000.0,610989990.234375,116150001.5258789,7219999.79019165,17610000.610351562,33560001.373291016,8.06879711151123,83.8956069946289,14.951085090637209,0.9204,0.0111,2548513.7780300174
Korea,2004,0.1653,0.3132,0.0322,0.0,0.0,0.0,0.0,0.0739,0.2926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0869,0.036,0.0,0.0,85.24242401123047,88949996.94824219,13819999.69482422,-60110000.61035156,12470000.267028809,61200000.76293945,81059997.55859375,90949996.9482422,224860000.6103516,55310001.373291016,2000000.0,11399999.618530272,36799999.23706055,0.5346380472183228,62.64039993286133,1.2665318250656128,1.0001,0.0,0.0
Korea,2005,0.1401,0.3156,0.045,0.0,0.0,0.0,0.0,0.0738,0.3061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.0345,0.0,0.0,84.19673156738281,86059997.55859375,14140000.343322754,-60099998.47412109,12489999.771118164,58139999.38964844,74419998.16894531,88059997.55859375,229440002.44140625,58560001.373291016,2079999.9237060547,11060000.4196167,41310001.373291016,0.4535388648509979,60.79347610473633,1.0468844175338743,1.0001,0.0,0.0
Korea,2006,0.122,0.3169,0.0584,0.0,0.0,0.0,0.0,0.0758,0.3105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0834,0.033,0.0,0.0,84.3414306640625,85959999.08447266,13710000.038146973,-60119998.931884766,12170000.076293943,60020000.45776367,79470001.22070312,87989997.86376953,237529998.77929688,53840000.15258789,2140000.104904175,9880000.114440918,42979999.54223633,0.4502668976783752,61.55615615844727,0.9873126149177552,1.0,0.0,0.0
Korea,2007,0.1111,0.319,0.0663,0.0,0.0,0.0,0.0,0.0759,0.3133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0827,0.0317,0.0,0.0,85.39506530761719,88639999.38964844,14220000.267028809,-60110000.61035156,11390000.343322754,57229999.54223633,73800003.05175781,90739997.86376952,255100006.1035156,51919998.16894531,2319999.933242798,9939999.5803833,41099998.47412109,0.5043082237243652,64.80232238769531,1.0489885807037354,1.0,0.0,0.0
Korea,2008,0.111,0.3242,0.0713,0.0,0.0,0.0,0.0,0.0757,0.3057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.081,0.0308,0.0,0.0,84.91307067871094,84169998.16894531,14079999.923706057,-60119998.931884766,11220000.267028809,58900001.525878906,78000000.0,86250000.0,269019989.0136719,51250000.0,2339999.9141693115,8489999.771118164,41259998.3215332,0.5293462872505188,64.30792999267578,1.0039373636245728,0.9996999999999999,0.0,0.0
Korea,2009,0.1075,0.3349,0.0725,0.0,0.0,0.0,0.0,0.0757,0.2996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0008,0.0,0.0,0.0,0.0793,0.0296,0.0,0.0,85.34508514404297,85069999.69482422,14149999.618530272,-60110000.61035156,11359999.656677246,59259998.3215332,69610000.61035156,87220001.22070312,289809997.5585937,50659999.84741211,2309999.942779541,9090000.15258789,38500000.0,0.570094645023346,65.67677307128906,1.0175279378890991,0.9990999999999999,0.0,0.0
Korea,2010,0.1062,0.3427,0.0764,0.0,0.0,0.0,0.0,0.0774,0.2899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0014,0.0,0.0,0.0,0.0784,0.0273,0.0,0.0,86.08332824707031,86610000.61035156,14420000.076293943,-60119998.931884766,11050000.190734863,61889999.38964844,78860000.61035156,88839996.33789062,324049987.79296875,53830001.83105469,2720000.028610229,9850000.381469728,41459999.084472656,0.9195590615272522,67.73161315917969,1.6483957767486572,0.9983000000000001,0.0,0.0
Korea,2011,0.1072,0.341,0.0767,0.0,0.0,0.0,0.0,0.0774,0.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0028,0.0,0.0,0.0,0.0776,0.0256,0.0,0.0,85.92369842529297,85120002.74658203,14020000.457763672,-50439998.62670898,10869999.885559082,63419998.16894531,80550003.05175781,87330001.83105469,347859985.3515625,53099998.47412109,2890000.104904175,9529999.732971191,40759998.3215332,1.2539451122283936,67.09803009033203,2.352530241012573,0.9964999999999999,0.0,0.0
Korea,2012,0.1095,0.3357,0.0766,0.0,0.0,0.0,0.0,0.0757,0.2952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0053,0.0,0.0,0.0,0.077,0.0244,0.0,0.0,86.478271484375,87580001.83105469,14470000.267028809,-50459999.084472656,10399999.618530272,64889999.38964844,76730003.3569336,89830001.83105469,352049987.79296875,52009998.3215332,3119999.885559082,9510000.228881836,40009998.3215332,1.288482666015625,68.52950286865234,2.369514942169189,0.9941,0.0,0.0
Korea,2013,0.1024,0.3085,0.0721,0.0073,0.0223,0.0051,0.0,0.0728,0.2798,0.0,0.0052,0.0199,0.0,0.0,0.0,0.0,0.0008,0.0067,0.0,0.0001,0.0,0.0695,0.0211,0.0049,0.0015,87.30013275146484,90879997.25341795,14119999.885559082,-50450000.76293945,10319999.69482422,66410003.662109375,77449996.94824219,93209999.08447266,347190002.44140625,51909999.84741211,3240000.009536743,9579999.923706057,40069999.69482422,1.515562891960144,70.62397003173828,2.6898272037506104,0.9859999999999999,0.006500000000000001,599107.486964723
Korea,2014,0.1025,0.3031,0.0726,0.0075,0.0227,0.0053,0.0,0.0747,0.2835,0.0,0.0054,0.0205,0.0,0.0,0.0,0.0,0.0011,0.0086,0.0,0.0001,0.0,0.067,0.0194,0.0048,0.0014,85.8235855102539,92459999.08447266,13779999.732971191,-50439998.62670898,10460000.038146973,68180000.30517578,72680000.30517578,94800003.0517578,344790008.5449219,46970001.220703125,2970000.028610229,8300000.190734863,40549999.23706055,1.7640750408172607,66.77896881103516,3.228681325912476,0.9841999999999999,0.0063,591849.2117782745
Korea,2015,0.1025,0.2975,0.073,0.0076,0.0231,0.0055,0.0,0.0765,0.2868,0.0,0.0057,0.0212,0.0,0.0,0.0,0.0,0.0013,0.011,0.0,0.0001,0.0,0.0644,0.0179,0.0046,0.0013,85.32032775878906,98400001.5258789,13949999.809265137,-50459999.084472656,10210000.038146973,69720001.22070312,76750000.0,100860000.61035156,352589996.3378906,48860000.61035156,2759999.990463257,8149999.618530273,43990001.6784668,1.9041190147399905,65.51200103759766,3.553049325942993,0.9816999999999999,0.006,601405.7340891041
Latvia,2004,0.2036,0.5029,0.1161,0.0,0.0,0.0,0.0,0.0839,0.0722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0213,0.0,0.0,0.0,79.7575912475586,2869999.885559082,2440000.057220459,-13859999.656677246,660000.0262260437,200000.00298023224,1120000.0047683716,2970000.028610229,2250000.0,1210000.038146973,119999.997317791,379999.9952316284,790000.0214576721,20.242414474487305,31.7764949798584,68.1595230102539,1.0,0.0,0.0
Latvia,2005,0.1902,0.5034,0.1116,0.0,0.0,0.0,0.0013,0.0878,0.0843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0214,0.0,0.0,0.0,79.08074951171875,3000000.0,2450000.047683716,-13859999.656677246,689999.9976158142,209999.99344348907,1129999.9952316284,3099999.9046325684,2220000.028610229,1210000.038146973,129999.99523162842,379999.9952316284,1009999.9904632568,20.85358428955078,30.574806213378903,69.608642578125,1.0,0.0,0.0
Latvia,2006,0.1227,0.5587,0.0982,0.0,0.0,0.0,0.0015,0.1227,0.0743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,82.08377838134766,3319999.933242798,2480000.0190734863,-13850000.381469728,699999.988079071,280000.0011920929,1190000.057220459,3420000.0762939453,2240000.009536743,1250000.0,100000.00149011612,389999.98569488525,829999.9833106995,17.83665657043457,42.93600463867188,56.98221206665039,1.0001,0.0,0.0
Latvia,2007,0.1405,0.4877,0.1234,0.0,0.0,0.0,0.0023,0.1246,0.0975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0239,0.0,0.0,0.0,82.51023864746094,3750000.0,2519999.9809265137,-13840000.15258789,720000.0286102295,310000.0023841858,1210000.038146973,3859999.895095825,2119999.885559082,1250000.0,100000.00149011612,389999.98569488525,810000.0023841858,17.44501495361328,40.66233444213867,59.27478790283203,0.9999000000000001,0.0,0.0
Latvia,2008,0.1405,0.4687,0.1273,0.0,0.0,0.0,0.0037,0.1282,0.1048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0268,0.0,0.0,0.0,80.39673614501953,3549999.952316284,2599999.9046325684,-13819999.69482422,720000.0286102295,340000.0035762787,1110000.0143051147,3650000.095367432,2069999.9332427976,1200000.0476837158,100000.00149011612,340000.0035762787,949999.988079071,19.558801651000977,39.05953598022461,60.90254211425781,1.0,0.0,0.0
Latvia,2009,0.1368,0.4609,0.1301,0.0,0.0,0.0,0.0029,0.1334,0.1081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0279,0.0,0.0,0.0,77.1993179321289,3109999.895095825,2549999.952316284,-13819999.69482422,699999.988079071,360000.01430511475,889999.9856948853,3200000.047683716,2000000.0,1230000.0190734863,100000.00149011612,330000.01311302185,1179999.9475479126,22.685836791992188,36.09265899658203,63.79961013793945,1.0001,0.0,0.0
Latvia,2010,0.1217,0.4122,0.1175,0.0,0.0,0.0,0.0038,0.1741,0.1428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.0,0.0,79.00464630126953,3180000.066757202,2559999.942779541,-13800000.190734863,730000.0190734863,629999.9952316284,1169999.9570846558,3279999.9713897705,2390000.104904175,1269999.9809265137,90000.00357627869,379999.9952316284,1159999.966621399,20.366039276123047,45.11845779418945,54.85136795043945,1.0001,0.0,0.0
Latvia,2011,0.1164,0.3898,0.1133,0.0,0.0,0.0,0.0041,0.1896,0.1564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0306,0.0,0.0,0.0,80.08961486816406,2819999.933242798,2589999.9141693115,-2650000.095367432,689999.9976158142,759999.9904632568,1059999.942779541,2910000.0858306885,2200000.047683716,1179999.9475479126,59999.99865889549,389999.98569488525,1039999.9618530272,19.26850891113281,49.392845153808594,50.51198196411133,1.0002,0.0,0.0
Latvia,2012,0.111,0.3665,0.1077,0.0,0.0,0.0,0.0045,0.2064,0.1717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0322,0.0,0.0,0.0,74.72032928466797,2730000.0190734863,2660000.0858306885,-2650000.095367432,709999.9785423279,779999.9713897705,1100000.023841858,2819999.933242798,1990000.0095367432,1149999.976158142,79999.99821186066,370000.0047683716,1129999.9952316284,24.737150192260746,33.40359878540039,66.42127990722656,0.9999999999999999,0.0,0.0
Latvia,2013,0.0978,0.3206,0.0947,0.0071,0.0233,0.0069,0.0047,0.2093,0.1761,0.0003,0.0144,0.0122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0305,0.0,0.0022,0.0,77.1524887084961,2759999.990463257,2700000.047683716,-2650000.095367432,699999.988079071,759999.9904632568,920000.0166893004,2849999.9046325684,2099999.9046325684,1070000.0524520874,100000.00149011612,370000.0047683716,1139999.9856948853,22.284587860107425,43.00209426879883,56.90448760986328,0.9979,0.0022,6084.778012846142
Latvia,2014,0.0918,0.2988,0.0889,0.0069,0.0222,0.0066,0.0053,0.2253,0.192,0.0004,0.0155,0.0135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0306,0.0,0.0023,0.0,80.14083862304688,2880000.114440918,2759999.990463257,-2680000.066757202,699999.988079071,800000.011920929,879999.9952316284,2970000.028610229,1809999.942779541,1090000.033378601,140000.00059604645,370000.0047683716,1070000.0524520874,19.17196273803711,45.51643753051758,53.76775741577149,0.9977999999999998,0.0023,6638.605194642326
Latvia,2015,0.0856,0.277,0.0832,0.0067,0.0212,0.0063,0.0058,0.2411,0.2081,0.0004,0.0168,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0305,0.0,0.0024,0.0,80.43472290039062,3059999.942779541,2869999.885559082,-2680000.066757202,660000.0262260437,720000.0286102295,790000.0214576721,3150000.095367432,1889999.9856948853,1009999.9904632568,100000.00149011612,379999.9952316284,1129999.9952316284,18.883399963378903,49.88252258300781,50.31990051269531,0.9977,0.0024,7360.930001674749
Lithuania,2004,0.2036,0.5029,0.1161,0.0,0.0,0.0,0.0,0.0839,0.0722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0213,0.0,0.0,0.0,58.2390022277832,3829999.923706055,5349999.904632568,59999.99865889549,1519999.9809265137,2579999.9237060547,1230000.0190734863,3940000.057220459,5420000.076293945,1139999.9856948853,230000.0041723252,209999.99344348907,460000.0083446503,1.1986761093139648,15.824427604675291,2.2190515995025635,1.0,0.0,0.0
Lithuania,2005,0.1902,0.5034,0.1116,0.0,0.0,0.0,0.0013,0.0878,0.0843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0214,0.0,0.0,0.0,68.16431427001953,4059999.942779541,5309999.942779541,50000.00074505806,1480000.0190734863,2869999.885559082,1509999.9904632568,4179999.828338623,5719999.79019165,1200000.0476837158,259999.99046325684,219999.9988079071,600000.0238418579,1.4099653959274292,23.13264846801757,3.10802698135376,1.0,0.0,0.0
Lithuania,2006,0.1227,0.5587,0.0982,0.0,0.0,0.0,0.0015,0.1227,0.0743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,71.96880340576172,4329999.923706055,5280000.20980835,50000.00074505806,1450000.0476837158,3009999.990463257,1620000.0047683716,4460000.038146973,5260000.228881836,1330000.0429153442,250000.0,239999.994635582,600000.0238418579,1.3948395252227783,22.35236549377441,3.4914557933807373,1.0001,0.0,0.0
Lithuania,2007,0.1405,0.4877,0.1234,0.0,0.0,0.0,0.0023,0.1246,0.0975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0239,0.0,0.0,0.0,70.43509674072266,5030000.20980835,5429999.828338623,50000.00074505806,1419999.9570846558,3700000.047683716,1620000.0047683716,5179999.828338623,4769999.980926514,1279999.9713897705,230000.0041723252,250000.0,579999.9833106995,1.6962822675704956,20.13279151916504,4.145784378051758,0.9999000000000001,0.0,0.0
Lithuania,2008,0.1405,0.4687,0.1273,0.0,0.0,0.0,0.0037,0.1282,0.1048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0268,0.0,0.0,0.0,70.02188873291016,5010000.228881836,5199999.809265137,50000.00074505806,1409999.966621399,3450000.047683716,1470000.0286102295,5159999.847412109,4929999.828338623,1240000.0095367432,230000.0041723252,239999.994635582,519999.9809265137,1.7692843675613403,18.55817222595215,4.29693078994751,1.0,0.0,0.0
Lithuania,2009,0.1368,0.4609,0.1301,0.0,0.0,0.0,0.0029,0.1334,0.1081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0279,0.0,0.0,0.0,64.58185577392578,4139999.866485596,5219999.79019165,29999.999329447743,1360000.0143051147,1149999.976158142,1179999.9475479126,4260000.228881836,4929999.828338623,1240000.0095367432,209999.99344348907,209999.99344348907,519999.9809265137,2.186495065689087,18.49247169494629,4.453821182250977,1.0001,0.0,0.0
Lithuania,2010,0.1217,0.4122,0.1175,0.0,0.0,0.0,0.0038,0.1741,0.1428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.0,0.0,95.26319885253906,4280000.20980835,5159999.847412109,29999.999329447743,1320000.0524520874,1120000.0047683716,1269999.9809265137,4400000.095367432,5440000.057220459,1370000.0047683716,239999.994635582,239999.994635582,600000.0238418579,3.9403252601623535,66.79887390136719,15.84733772277832,1.0001,0.0,0.0
Lithuania,2011,0.1164,0.3898,0.1133,0.0,0.0,0.0,0.0041,0.1896,0.1564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0306,0.0,0.0,0.0,94.64247131347656,4250000.0,5199999.809265137,-6059999.942779541,1230000.0190734863,1490000.0095367432,1370000.0047683716,4369999.885559082,4559999.942779541,1389999.9856948853,189999.9976158142,230000.0041723252,629999.9952316284,4.594768047332764,59.7312126159668,23.062883377075195,1.0002,0.0,0.0
Lithuania,2012,0.111,0.3665,0.1077,0.0,0.0,0.0,0.0045,0.2064,0.1717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0322,0.0,0.0,0.0,94.10118103027344,4280000.20980835,5250000.0,-6059999.942779541,1190000.057220459,1330000.0429153442,1470000.0286102295,4400000.095367432,4519999.980926514,1309999.942779541,239999.994635582,230000.0041723252,579999.9833106995,4.873659610748291,61.875301361083984,23.45509910583496,0.9999999999999999,0.0,0.0
Lithuania,2013,0.1026,0.3155,0.0978,0.0073,0.0229,0.007,0.0047,0.208,0.175,0.0003,0.0144,0.0121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0303,0.0,0.0022,0.0,92.09707641601562,4280000.20980835,5179999.828338623,-6059999.942779541,1149999.976158142,1220000.0286102295,1409999.966621399,4400000.095367432,3940000.057220459,1289999.961853027,239999.994635582,239999.994635582,490000.0095367432,6.826762199401856,51.454376220703125,32.042423248291016,0.9979,0.0022,9435.815674494808
Lithuania,2014,0.1009,0.2896,0.0947,0.0074,0.0215,0.0069,0.0052,0.2227,0.1896,0.0004,0.0155,0.0133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0303,0.0,0.0022,0.0,91.76839447021484,4760000.228881836,5190000.057220459,-6090000.152587891,1070000.0524520874,1200000.0476837158,1309999.942779541,4889999.866485596,3240000.009536743,1179999.9475479126,280000.0011920929,250000.0,270000.01072883606,7.00763750076294,44.34942626953125,34.34465408325195,0.9979999999999999,0.0022,10492.986476493026
Lithuania,2015,0.0986,0.2645,0.0914,0.0075,0.0202,0.0068,0.0057,0.237,0.2043,0.0004,0.0168,0.0146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0022,0.0,91.34074401855467,5050000.190734863,5300000.190734863,-6090000.152587891,1000000.0,1320000.0524520874,1179999.9475479126,5179999.828338623,3279999.9713897705,1080000.0429153442,289999.99165534973,239999.994635582,490000.0095367432,7.430521488189697,47.031158447265625,34.050960540771484,0.9977999999999999,0.0022,11134.496311502005
Luxembourg,2004,0.1638,0.2457,0.1134,0.0,0.0,0.0,0.0125,0.2782,0.1282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0377,0.0206,0.0,0.0,98.88795471191406,6829999.923706055,629999.9952316284,-519999.9809265137,109999.99940395357,469999.9988079071,1289999.961853027,6980000.019073486,1379999.9952316284,1700000.0476837158,50000.00074505806,50000.00074505806,1279999.9713897705,1.1120193004608154,76.95751190185547,4.7246832847595215,1.0000999999999998,0.0,0.0
Luxembourg,2005,0.1504,0.2211,0.1075,0.0,0.0,0.0,0.0184,0.3101,0.1351,0.0,0.0,0.0,0.0002,0.0003,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0368,0.0201,0.0,0.0,98.8320770263672,7210000.038146973,610000.0143051147,-519999.9809265137,100000.00149011612,460000.0083446503,1279999.9713897705,7360000.133514404,1360000.0143051147,1620000.0047683716,50000.00074505806,50000.00074505806,1299999.9523162842,1.1679210662841797,76.04519653320312,5.062841892242432,1.0000999999999998,0.0,0.0
Luxembourg,2006,0.1374,0.2002,0.0986,0.0,0.0,0.0,0.0239,0.3346,0.1464,0.0,0.0,0.0,0.0002,0.0003,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0373,0.0209,0.0,0.0,98.60914611816406,6900000.095367432,600000.0238418579,-519999.9809265137,109999.99940395357,460000.0083446503,1370000.0047683716,7039999.961853027,1419999.9570846558,1590000.033378601,59999.99865889549,50000.00074505806,1220000.0286102295,1.3908711671829224,75.91995239257812,5.668104648590088,0.9998999999999999,0.0,0.0
Luxembourg,2007,0.129,0.1817,0.0909,0.0,0.0,0.0,0.0295,0.3595,0.1503,0.0,0.0,0.0,0.0002,0.0003,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0381,0.0205,0.0,0.0,97.44184112548828,6619999.885559082,620000.0047683716,-519999.9809265137,100000.00149011612,460000.0083446503,1269999.9809265137,6769999.980926514,1269999.9809265137,1500000.0,50000.00074505806,59999.99865889549,1309999.942779541,1.5379573106765747,73.22514343261719,6.611655235290527,1.0001,0.0,0.0
Luxembourg,2008,0.1238,0.167,0.0864,0.0,0.0,0.0,0.0317,0.383,0.1498,0.0,0.0,0.0,0.0002,0.0003,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0374,0.0202,0.0,0.0,97.33489990234376,6719999.79019165,629999.9952316284,-519999.9809265137,100000.00149011612,439999.9976158142,1220000.0286102295,6869999.885559082,1110000.0143051147,1559999.942779541,50000.00074505806,59999.99865889549,1320000.0524520874,1.6481373310089111,68.59538269042969,7.938565731048584,0.9999999999999999,0.0,0.0
Luxembourg,2009,0.1227,0.1534,0.0793,0.0,0.0,0.0,0.0315,0.3986,0.1534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0382,0.0227,0.0,0.0,97.36952209472656,6190000.057220459,629999.9952316284,-519999.9809265137,100000.00149011612,419999.98688697815,1039999.9618530272,6329999.923706055,1250000.0,1570000.0524520874,50000.00074505806,70000.00029802322,1269999.9809265137,1.6371243000030518,74.25782012939453,6.905256271362305,0.9998000000000001,0.0,0.0
Luxembourg,2010,0.1181,0.1249,0.0682,0.0,0.0,0.0,0.0339,0.4306,0.1616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0387,0.0239,0.0,0.0,97.49977111816406,6550000.190734863,639999.9856948853,-519999.9809265137,90000.00357627869,430000.0071525574,1120000.0047683716,6690000.057220459,1289999.961853027,1649999.976158142,50000.00074505806,70000.00029802322,1299999.9523162842,1.5543997287750244,64.68789672851562,5.837854385375977,0.9998999999999999,0.0,0.0
Luxembourg,2011,0.1134,0.1076,0.0593,0.0,0.0,0.0,0.035,0.4826,0.1413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0374,0.0235,0.0,0.0,97.44558715820312,6949999.809265137,629999.9952316284,-239999.994635582,90000.00357627869,449999.98807907104,1059999.942779541,7090000.152587891,1090000.033378601,1389999.9856948853,50000.00074505806,50000.00074505806,1210000.038146973,1.4713187217712402,64.58047485351562,6.613391399383545,1.0001,0.0,0.0
